case_name,method,lambda_gain,final_rmse_all,final_rmse_inlier,final_fitness,final_rotation_error_deg,final_translation_error,final_alignment_error,mean_alignment_error,iae_alignment,ise_alignment,tv_translation_update,tv_rotation_update,mean_selected_correspondences,mean_predicted_weight
real_20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,mlp_weighted_icp,0.1,0.08430495066930194,0.03491059607546172,0.42645971914264597,3.7440966804074067,0.034713660303081595,0.1564595777764576,0.17192112012134178,4.469949123154886,0.7710244082218431,0.0011216647896659035,0.10331995549631084,1309.8461538461538,0.20137370848969788
real_20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,mlp_weighted_icp,0.2,0.0835821699993176,0.03452273174431789,0.4634146341463415,2.6146725731863563,0.026476788843060386,0.13620568457424154,0.15860684991415488,4.123778097768027,0.6608497218009839,0.002708033458433549,0.2196802310311125,1309.423076923077,0.20178178430093202
real_20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,mlp_weighted_icp,0.4,0.08485760179100289,0.03410020524056455,0.4959349593495935,1.2413133411290151,0.026126113294499015,0.12339684849679206,0.14336860283131192,3.72758367361411,0.5448854126963879,0.006292515821813824,0.5649670966184972,1308.1153846153845,0.20517409757064617
real_20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,mlp_weighted_icp,0.75,0.08507237100313365,0.033472811375477064,0.5062823355506282,1.2197727224847186,0.01696601112796073,0.11423610935594157,0.13162218664972714,3.4221768528929055,0.4610729081110327,0.013111546219417578,1.2125538269685943,1302.2307692307693,0.20838034446437823
real_20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,mlp_weighted_icp,1.0,0.08484145802031881,0.033500388263304925,0.5114560236511456,1.3337938174796502,0.012731512669050978,0.1109109088641663,0.1275334684148671,3.3158701787865446,0.43315385959092706,0.0197752258108265,1.6919641650187949,1300.2307692307693,0.21000187328056288
real_20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,unweighted_icp,0.1,0.08065467161693239,0.035271127271167615,0.41832963784183297,4.641801774299411,0.03689905712066605,0.16397174648059257,0.17350044369380146,4.511011536038838,0.7842186553425975,0.002329552911913488,0.21280979766228,1313.0384615384614,0.20154017613589847
real_20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,unweighted_icp,0.2,0.07876163552147072,0.03551683765588082,0.4530672579453067,4.518847827826153,0.03375604513205904,0.1577061589317913,0.16723345680615315,4.348069876959982,0.7292047539910747,0.0052001301877349065,0.47694142033289055,1314.4615384615386,0.20228064333365572
real_20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,unweighted_icp,0.4,0.07717832246157015,0.03399220802506418,0.4811529933481153,4.1252408225430734,0.036250990463184925,0.1546817211501858,0.1615699627790191,4.200819032254497,0.6808883061492785,0.011324099986469924,1.0471079049176746,1315.9615384615386,0.20548607119052006
real_20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,unweighted_icp,0.75,0.07707913851065469,0.03431705989143701,0.49223946784922396,3.9854378668475716,0.038057772541515836,0.15499128972064624,0.15879505347015488,4.128671390224027,0.6573282910342685,0.02231469110098278,2.096762759100713,1316.6153846153845,0.2078595337954471
real_20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,unweighted_icp,1.0,0.07710097977169,0.03448388061848763,0.49519586104951957,3.980454251140265,0.03854308971650673,0.1554486119995994,0.1580075429879977,4.108196117687941,0.6506211289319669,0.029746455963813728,2.828500647052809,1316.3461538461538,0.20832629471622804
real_20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,distance_weighted_icp,0.1,0.0858100980344494,0.03424182840009904,0.4279379157427938,4.008583532333065,0.04097453271728719,0.16687046607506725,0.1774491559799189,4.613678055477891,0.8198854458454877,0.0007693091637396481,0.0773172466809201,1306.3076923076924,0.2041833256191903
real_20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,distance_weighted_icp,0.2,0.08475759326676448,0.03447946938873471,0.4582409460458241,3.1337184671465077,0.037941329261066026,0.15403610719929559,0.16867162846313624,4.385462340041542,0.742687173680931,0.001659717861035988,0.17956453183549106,1305.1923076923076,0.20463867729997134
real_20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,distance_weighted_icp,0.4,0.0837098658121483,0.03506690068183687,0.5025868440502587,2.0385091605325223,0.0333073700725849,0.13740232749005843,0.15726469507314084,4.088882071901661,0.6486663310070597,0.003685410095086436,0.38854297680437444,1305.5,0.20662709775821464
real_20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,distance_weighted_icp,0.75,0.08319198383466021,0.03399963988635219,0.5262379896526238,0.8061476556208708,0.02401491652729386,0.11526837691816277,0.14175327754053157,3.685585216053821,0.5338442321052055,0.008800634595656871,0.8374243818056206,1305.2692307692307,0.21138661065500072
real_20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,distance_weighted_icp,1.0,0.08329472442122778,0.033482239539743205,0.5173688100517368,0.7375048293521237,0.022084987426405075,0.1127547601411541,0.13499076206807048,3.5097598137698327,0.4865302388138699,0.012251358140787406,1.1564853174649294,1304.3846153846155,0.21376120238342175
real_20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,mlp_weighted_icp,0.1,0.08578073948227184,0.03425108685687856,0.4360679970436068,3.674858016514385,0.03828379175128603,0.16081311139870172,0.17359455539151186,4.513458440179308,0.7854394062503659,0.0011063573937357715,0.11202452282704675,1305.7307692307693,0.2044733556790617
real_20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,mlp_weighted_icp,0.2,0.08528615201643365,0.034666203258189816,0.4737620103473762,2.6481798245934045,0.03422257448357145,0.14599052474593915,0.1631413214538759,4.241674357800773,0.6963208019164938,0.002613257861653103,0.2650873930939325,1304.423076923077,0.2065266538586197
real_20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,mlp_weighted_icp,0.4,0.08617306407351231,0.033479482742739645,0.49297856614929786,1.2794813262873859,0.025837793881271925,0.1248056712176581,0.1494644722076462,3.886076277398801,0.5888725512519618,0.006464715906815137,0.5663568132273883,1302.8461538461538,0.2111122938685073
real_20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,mlp_weighted_icp,0.75,0.08590815305506876,0.03285668176548725,0.5099778270509978,0.9869335110819712,0.011970306070052148,0.10774779423594061,0.13239213891511648,3.4421956117930286,0.469842334890257,0.012801207602613704,1.2227684891367139,1299.7307692307693,0.21592115965854164
