scenario,seed,method,lambda_gain,final_rmse_all,final_rmse_inlier,final_fitness,final_rotation_error_deg,final_translation_error,final_alignment_error,iae_alignment,ise_alignment,mean_alignment_error,tv_translation_update,tv_rotation_update,mean_selected_correspondences,mean_predicted_weight
partial_overlap,2,mlp_weighted_icp,0.75,0.09472479949373408,0.01905495199511979,0.7283333333333334,0.5746082126030085,0.009809262435643517,0.11028014405540769,5.170845788375669,1.126990452340305,0.1668014770443764,0.06327329578737445,2.8768121124484387,1789.4516129032259,0.6534646523684045
partial_overlap,2,mlp_weighted_icp,1.0,0.09472480098858592,0.01905494867475597,0.7283333333333334,0.5746061050790109,0.009809263654132252,0.11028012569350827,4.776203779449238,0.9649504220870729,0.15407108965965285,0.08447395487229395,3.8332462767712854,1791.0645161290322,0.663227020838297
partial_overlap,2,unweighted_icp,0.01,0.1640110949467548,0.03506270336055955,0.17888888888888888,11.599051500887862,0.13284914196377864,0.41285075191941206,13.300242806700087,5.70918705025073,0.4290400905387125,0.0007777549382632148,0.03225402584194275,1705.0,0.47462745201783313
partial_overlap,2,unweighted_icp,0.03,0.14171289998134604,0.03558895851188346,0.2461111111111111,11.385097079564467,0.0945158636244302,0.3500797344014209,12.309917705169656,4.9132588219469495,0.39709411952160184,0.002489011929612159,0.11992804195303718,1737.4516129032259,0.4890113543747454
partial_overlap,2,unweighted_icp,0.05,0.12395106049951769,0.0334348527891486,0.31055555555555553,10.889094034139738,0.06197260315988468,0.2948146040007998,11.376535743027318,4.238680728161395,0.36698502396862315,0.004601449280584922,0.20972056173512219,1750.9354838709678,0.5056876815325247
partial_overlap,2,unweighted_icp,0.1,0.09775183213328326,0.03414292186783755,0.45166666666666666,9.084483888313995,0.029217234090799564,0.2178139051072228,9.549069996259595,3.0986378121366993,0.30803451600837406,0.010937657088673875,0.46857910521836077,1770.0,0.5385223938383404
partial_overlap,2,unweighted_icp,0.2,0.08303596361632193,0.03428223984857282,0.5066666666666667,5.688940473337011,0.07151946434968962,0.21144483269938166,8.145437823698336,2.296036618287894,0.26275605882897857,0.026706381172623483,1.0391748445359061,1783.9032258064517,0.5756744789189404
partial_overlap,2,unweighted_icp,0.4,0.07978144271420194,0.03140277353332238,0.4688888888888889,2.638424593181216,0.09644952825115824,0.20261521689717232,7.338642969407309,1.8521996895425659,0.23673041836797773,0.056693768407083026,2.361442580438231,1790.9032258064517,0.5979133864495093
partial_overlap,2,unweighted_icp,0.75,0.07969780289237237,0.0315303546091362,0.46944444444444444,2.3006835052549137,0.10072173542205223,0.20342637336697372,6.959045850045957,1.6458216984783194,0.22448535000148248,0.10767436246196439,4.693286622985509,1794.1935483870968,0.6060352489813885
partial_overlap,2,unweighted_icp,1.0,0.07969714711259547,0.03145684240200246,0.4666666666666667,2.304731409115563,0.10106137872396583,0.20380583992771692,6.852189799204408,1.5881433504373228,0.22103838061949702,0.1439369373615441,6.5492449324477775,1794.9032258064517,0.6079358735003326
static_noise,0,distance_weighted_icp,0.01,0.09240989647841871,0.03528185284543564,0.27666666666666667,11.277293326392288,0.14608535598495834,0.3512681857272999,11.094905834551737,3.971357776002747,0.35790018821134634,0.0002590053638768552,0.01317587771484758,1800.0,0.5451618217411951
static_noise,0,distance_weighted_icp,0.03,0.08527209211190113,0.03546975026088784,0.30277777777777776,10.763117528267681,0.13239807544163493,0.3253013428362129,10.68945114513482,3.690188919983669,0.3448210046817684,0.0008311442700534855,0.045968397197844894,1800.0,0.5547825779163473
static_noise,0,distance_weighted_icp,0.05,0.07851722663181412,0.03563731200598311,0.33166666666666667,10.189906930155251,0.11939200355387003,0.29980829948723664,10.288482227234047,3.426163360797371,0.3318865234591628,0.0014512965848447557,0.07901757272606513,1800.0,0.5649335905945054
static_noise,0,distance_weighted_icp,0.1,0.06349508869626322,0.035054416237903285,0.44555555555555554,8.74495829112642,0.08917922232566286,0.24012389393319028,9.315552647884868,2.8425928338924322,0.3005016983188667,0.0031160803926503743,0.1787352725552271,1800.0,0.5949775306968843
static_noise,0,distance_weighted_icp,0.2,0.0401524022009843,0.032466763914648165,0.8188888888888889,5.515991918904342,0.041041791982714106,0.13635411337274184,7.544609389503379,1.981601519781483,0.2433744964355929,0.00712348146590407,0.40923318028961025,1800.0,0.6568626703038037
static_noise,0,distance_weighted_icp,0.4,0.016007503461177925,0.016007503461177925,1.0,0.31307617342995264,0.0019533878926770664,0.021091653088154517,4.8476334777206,1.106325407750455,0.15637527347485808,0.018319822395748305,1.205105430028414,1800.0,0.7504946928542893
static_noise,0,distance_weighted_icp,0.75,0.01568759261088268,0.01568759261088268,1.0,0.059810465517021114,0.00047970886019553613,0.01676540612624843,2.8888115435738886,0.6212428836569301,0.09318746914754479,0.03579834075518948,2.1543252034609983,1800.0,0.8079769669232439
static_noise,0,distance_weighted_icp,1.0,0.015687581063769857,0.015687581063769857,1.0,0.06115929006033289,0.0004844660571890015,0.01678364002156219,2.339285944357454,0.4859034845048634,0.07546083691475658,0.047677491007320945,2.6974793488708846,1800.0,0.8238795010108586
static_noise,0,mlp_weighted_icp,0.01,0.09124212545977459,0.03514772452615694,0.2783333333333333,11.196078513284693,0.142858336689267,0.34606124728188853,11.013673350440754,3.9138788990440885,0.35527978549808886,0.00038080582097677507,0.015873173214742655,1800.0,0.5470922227711068
static_noise,0,mlp_weighted_icp,0.03,0.08189195017655732,0.035541126834766054,0.3161111111111111,10.428682802533885,0.1236086061245214,0.30978738432641756,10.443920571874186,3.526882531051892,0.3369006636088447,0.0012571611088977885,0.05653244758907191,1800.0,0.5616310500097588
static_noise,0,mlp_weighted_icp,0.05,0.07328589488144684,0.0351633925315969,0.36444444444444446,9.589037971341352,0.106474522828394,0.2756507974232544,9.894017208264374,3.179699281510132,0.31916184542788306,0.002195466385920831,0.09752881026920059,1800.0,0.5780673487386134
static_noise,0,mlp_weighted_icp,0.1,0.05597600250812917,0.034939974702298544,0.5377777777777778,7.593868873917353,0.07165704586419878,0.20357173711150148,8.64649020990598,2.4834258984125483,0.27891903902922516,0.005053847057138128,0.2184267935065285,1800.0,0.6179299680216999
static_noise,0,mlp_weighted_icp,0.2,0.03219015496964338,0.029051987104795778,0.9277777777777778,3.8663096422170247,0.026314220075563086,0.0971674714673767,6.587906347275301,1.5980947824977856,0.21251310797662262,0.012036134728132346,0.4734491849380664,1800.0,0.6904464017057036
static_noise,0,mlp_weighted_icp,0.4,0.015703352971036613,0.015703352971036613,1.0,0.05421368727543228,0.0004523461724254819,0.016697836016216418,3.9596598753622083,0.8575355986773922,0.12773096372136156,0.02807119209823596,1.323910456290872,1800.0,0.7777733379744464
static_noise,0,mlp_weighted_icp,0.75,0.01568761859847018,0.01568761859847018,1.0,0.06386308598915234,0.0004850253227744814,0.016811274781136185,2.405986984484011,0.4889782349919403,0.07761248337045197,0.05298154005428437,2.4942393626936847,1800.0,0.8226803562742592
static_noise,0,mlp_weighted_icp,1.0,0.015687618598495007,0.015687618598495007,1.0,0.06386308772180115,0.00048502533900132916,0.01681127481471435,1.9742341076569132,0.3855504049761714,0.06368497121473914,0.07064205349760032,3.2899003498537165,1800.0,0.8350908080249592
static_noise,0,unweighted_icp,0.01,0.09057591793259218,0.03498932873071295,0.275,10.938011405962838,0.14342471732995232,0.3433807493221729,10.969284606578524,3.882694344925582,0.3538478905347911,0.00036750569685052565,0.026137162200172228,1800.0,0.5471797962880731
static_noise,0,unweighted_icp,0.03,0.08052479425379484,0.03590857799241103,0.31666666666666665,9.871243768281238,0.12557986361696233,0.3048170955535695,10.346354220353101,3.462944069970071,0.3337533619468742,0.0012049626479964481,0.08680028194012038,1800.0,0.5606442819543536
static_noise,0,unweighted_icp,0.05,0.07202358811678533,0.034818170819354365,0.3472222222222222,8.93245175886414,0.10972593331297673,0.27107403901840343,9.773168767147311,3.105227909834253,0.3152635086176552,0.0021733651913188037,0.15410869604115082,1800.0,0.5766489559299464
static_noise,0,unweighted_icp,0.1,0.05538071551401689,0.03562251862489686,0.5311111111111111,7.012719774705478,0.07576663681833057,0.20127455007940223,8.5310208663684,2.41968415573365,0.27519422149575484,0.004889011187636344,0.3499146360901215,1800.0,0.6174175534587324
static_noise,0,unweighted_icp,0.2,0.03279339848829412,0.029636184633088532,0.9227777777777778,3.8218587313277803,0.029527272150447842,0.10053925795201976,6.5439274931463425,1.5680474860526208,0.21109443526278523,0.011192963965781772,0.7057759632202997,1800.0,0.6907018215603077
static_noise,0,unweighted_icp,0.4,0.015705545158939356,0.015705545158939356,1.0,0.05591950345824799,0.0005195806247473944,0.016784320818269232,3.9544929024312725,0.8423829250204732,0.12756428717520235,0.02674018193941816,1.8149586769905999,1800.0,0.7775969734123611
static_noise,0,unweighted_icp,0.75,0.015687590866202538,0.015687590866202538,1.0,0.05943144593492385,0.00047557277428462324,0.0167574780998364,2.3759082037947215,0.4724735921176578,0.07664220012241037,0.05057471283165826,3.468592023337473,1800.0,0.8235800394398005
static_noise,0,unweighted_icp,1.0,0.015687590866202538,0.015687590866202538,1.0,0.05943146259152123,0.00047557292182098484,0.016757478413938737,1.9255200606026954,0.3663737261911462,0.062113550342022435,0.06739150768818819,4.587877377233215,1800.0,0.8366495964347319
static_noise,1,distance_weighted_icp,0.01,0.09231324842857419,0.035553871548989514,0.2927777777777778,11.233083097858954,0.14639960514500405,0.3510436845521678,11.095111123191721,3.9715277416925683,0.3579068104255394,0.0002535807494148384,0.013613984516388926,1800.0,0.5436359112783686
static_noise,1,distance_weighted_icp,0.03,0.08477260593704604,0.03474160690507996,0.315,10.643837400617459,0.13248709858664742,0.3236980785298681,10.6711234682142,3.677965689146925,0.34422978929723225,0.0008127743627490951,0.04518482453873206,1800.0,0.5546369038057364
static_noise,1,distance_weighted_icp,0.05,0.0777785999754864,0.0338460987498158,0.33166666666666667,10.010191322909915,0.11917527670333893,0.2970557899079245,10.251344932903338,3.4026744404080564,0.33068854622268834,0.0014126938115824133,0.07925410467917325,1800.0,0.5655811004925183
static_noise,1,distance_weighted_icp,0.1,0.062083702133648194,0.03482566347460839,0.4477777777777778,8.392093563576568,0.08798801346293329,0.2339926512323472,9.237028576141181,2.7996825607413776,0.2979686637464897,0.002995099471486474,0.17191017709170375,1800.0,0.5917387312649726
static_noise,1,distance_weighted_icp,0.2,0.040893975351915315,0.032895621238315714,0.8072222222222222,5.54049301460189,0.04170825404869714,0.13800715954663137,7.460618737045343,1.9413127094745803,0.2406651205498498,0.007059084108902613,0.4194330094839182,1800.0,0.650619499196534
static_noise,1,distance_weighted_icp,0.4,0.015704003969243437,0.015704003969243437,1.0,0.3611442262032361,0.0025942754366621934,0.02190972166793799,4.824805109857529,1.0903283135415454,0.1556388745115332,0.01795645293157215,1.0161850082175754,1800.0,0.7471334260425175
static_noise,1,distance_weighted_icp,0.75,0.015393765035919382,0.015393765035919382,1.0,0.06601989955664109,0.0007134294963937577,0.01676739352787955,2.8812304354856524,0.6140077102357628,0.09294291727373072,0.03480675594998475,2.1556872278790755,1800.0,0.8067713422740381
static_noise,1,distance_weighted_icp,1.0,0.015393765038033271,0.015393765038033271,1.0,0.06601995907127264,0.0007134282934110811,0.01676739292215708,2.3352570068989835,0.4818641133796165,0.07533087119028979,0.04598447985409488,2.852607607230432,1800.0,0.8232458046014814
static_noise,1,mlp_weighted_icp,0.01,0.09101634743095535,0.035349094180651804,0.29555555555555557,11.117283408996292,0.14352155068461303,0.3457107322055313,11.010709907762354,3.9118241378019616,0.3551841905729792,0.0003492836217929534,0.018058388063538516,1800.0,0.545919757107194
static_noise,1,mlp_weighted_icp,0.03,0.0813113262337283,0.03431700297144798,0.32222222222222224,10.282253171566856,0.12504767340187578,0.30918153135127263,10.433262779802464,3.5199247332442987,0.3365568638645956,0.0011500517289710845,0.0591643025275327,1800.0,0.5615370698359905
static_noise,1,mlp_weighted_icp,0.05,0.07280733537489058,0.03414594333381627,0.35944444444444446,9.402886890020195,0.10856857676163005,0.2754047810367226,9.881860141346795,3.1721561043879105,0.31876968197892885,0.002018822404512477,0.1074344217913823,1800.0,0.5754422634478435
static_noise,1,mlp_weighted_icp,0.1,0.05481863871548564,0.0352020818239517,0.5472222222222223,7.325129395819814,0.07270790854869764,0.2007778412223814,8.61005571591933,2.466118034603079,0.2777437327715913,0.004708198691847777,0.22101721710534408,1800.0,0.6099955025078422
static_noise,1,mlp_weighted_icp,0.2,0.03244984277770989,0.029225254091213543,0.9216666666666666,3.7831262265723757,0.027688095414482514,0.09796920045791616,6.577607802931757,1.5910156924444656,0.21218089686876634,0.010877166705072267,0.4687093517079887,1800.0,0.6850162726235632
static_noise,1,mlp_weighted_icp,0.4,0.01541699093028743,0.01541699093028743,1.0,0.09554757637566585,0.0010811138328132006,0.01745358052685729,3.9616592736233596,0.8561879878329736,0.12779546043946322,0.026091300688500605,1.3372906460599827,1800.0,0.7751469097470157
static_noise,1,mlp_weighted_icp,0.75,0.015393863820502136,0.015393863820502136,1.0,0.06914102029176836,0.0007227041781957158,0.016807978201615534,2.4054332263077485,0.48713522627354716,0.07759462020347575,0.04921325167579749,2.456227677609478,1800.0,0.8219649481045751
static_noise,1,mlp_weighted_icp,1.0,0.015393863820545025,0.015393863820545025,1.0,0.06914102119861575,0.000722704170898991,0.016807978203430173,1.962074372852525,0.3820523588740113,0.06329272170492016,0.06561766896469391,3.3039541329657824,1800.0,0.8354942274536837
static_noise,1,unweighted_icp,0.01,0.09039632087314936,0.0355357845733727,0.29888888888888887,10.920102061893775,0.14377020088861256,0.34336754238069966,10.97175067424141,3.884458433066022,0.3539274411045616,0.0003556145505492423,0.02581722765263197,1800.0,0.5458222791477185
static_noise,1,unweighted_icp,0.03,0.08013950147535565,0.03415682790812427,0.32166666666666666,9.841921350099385,0.12599106858797884,0.3045497835643283,10.343527305066464,3.461235682391081,0.3336621711311763,0.0011478041591340376,0.08707074958616237,1800.0,0.5610938572080864
static_noise,1,unweighted_icp,0.05,0.07171299801073273,0.03413636479891932,0.35944444444444446,8.876286607573808,0.1102080710415867,0.2706839351280575,9.76794007327058,3.1022237073713606,0.31509484107324454,0.0020270113279193037,0.15851268828812975,1800.0,0.5754022388431453
static_noise,1,unweighted_icp,0.1,0.05476965540591702,0.035431127132494245,0.5305555555555556,6.959177124623291,0.07591037318088023,0.20027179983303017,8.509579169777348,2.4097190307761376,0.2745025538637854,0.004530038963168491,0.35084106048716823,1800.0,0.6100659996605835
static_noise,1,unweighted_icp,0.2,0.03369978305892956,0.030206428076122886,0.9077777777777778,3.9284578802662473,0.03051147942814182,0.10349584128973385,6.577399447420175,1.5750654180630264,0.21217417572323147,0.01061232825536302,0.7294265579717939,1800.0,0.6824274857774502
static_noise,1,unweighted_icp,0.4,0.015424665406737237,0.015424665406737237,1.0,0.11360984460532499,0.0011351065974947916,0.017695870450285277,3.985673032414997,0.8474532031742069,0.1285700978198386,0.025714548237839602,1.8380424851073582,1800.0,0.7738122964992987
static_noise,1,unweighted_icp,0.75,0.015393763271073216,0.015393763271073216,1.0,0.06585000743934515,0.0007146602672799747,0.01676692361274664,2.3956968013465745,0.4764548093009852,0.07728054197892176,0.048620693448211114,3.45792928433398,1800.0,0.8221517501633464
static_noise,1,unweighted_icp,1.0,0.015393763271073217,0.015393763271073217,1.0,0.06585000988762243,0.000714660210153773,0.016766923580103215,1.9589329389932266,0.3741408756079066,0.06319138512881377,0.06479725582103317,4.564960244402324,1800.0,0.8353516565207694
static_noise,2,distance_weighted_icp,0.01,0.09480851390012351,0.035018663775568136,0.2477777777777778,11.212908789981725,0.14550380583054057,0.3524414076304813,11.159243657314995,4.017682897298269,0.35997560184887084,0.0002787213112723285,0.014769111676492395,1800.0,0.5584672335326377
static_noise,2,distance_weighted_icp,0.03,0.08615213855276106,0.03508521580864303,0.2722222222222222,10.51076712915679,0.13008653882675922,0.3213463486710882,10.683612259105532,3.68780196317349,0.34463265351953326,0.000862452557464639,0.04772103625213211,1800.0,0.5684276663996946
static_noise,2,distance_weighted_icp,0.05,0.07797153951138046,0.034754809381285424,0.3011111111111111,9.795157367582412,0.11506494180774868,0.2909880549949533,10.20454697378873,3.375497220960953,0.32917893463834613,0.0014988096638434343,0.0855369166674261,1800.0,0.5802502142136527
static_noise,2,distance_weighted_icp,0.1,0.06141056499014656,0.03571391403152141,0.44166666666666665,8.072383441253006,0.08271725205035477,0.22485165145303138,9.089011520054347,2.7219288707343745,0.29319392000175315,0.0033800909088324014,0.18942126824229444,1800.0,0.6085964089975393
static_noise,2,distance_weighted_icp,0.2,0.03667031967799397,0.031201335262325477,0.8616666666666667,4.709217819620505,0.03533813173932945,0.11910062961352846,7.168891124567763,1.8301368922874304,0.2312545524054117,0.008010153856943135,0.4047318833030731,1800.0,0.6710449021409931
static_noise,2,distance_weighted_icp,0.4,0.015660397768158342,0.015609950935746582,0.9994444444444445,0.23311291154715022,0.0018049291492394785,0.019796456032869322,4.476397256802761,1.0021126761129453,0.14439991150976647,0.02055555111980874,1.1323683372579851,1800.0,0.7628842015354577
static_noise,2,distance_weighted_icp,0.75,0.015551623646167297,0.015499455737168908,0.9994444444444445,0.07001882385101191,0.0008765646040979243,0.01712837648877534,2.6902607444590734,0.5666276345316369,0.0867826046599701,0.03879594388630965,2.2435213018444706,1800.0,0.8148277675449438
static_noise,2,distance_weighted_icp,1.0,0.015551623645372483,0.015499455739886458,0.9994444444444445,0.070018554978202,0.0008765643520356047,0.017128373547190108,2.1844792864907108,0.4442424560714309,0.07046707375776487,0.05170723746733973,2.8068950036605758,1800.0,0.8292929606374682
static_noise,2,mlp_weighted_icp,0.01,0.09336999682960896,0.03497167732800385,0.24944444444444444,11.089115717745846,0.1426279952563208,0.3468891492633882,11.07285913427372,3.9562729050504046,0.3571890043314103,0.0003920776747997006,0.020816202897221664,1800.0,0.5601263773880495
static_noise,2,mlp_weighted_icp,0.03,0.08216415649574635,0.03494556214692625,0.28555555555555556,10.11588678304455,0.1224601744960465,0.30578319882223837,10.432223172979667,3.5212560284092356,0.3365233281606344,0.0012461291337007331,0.06679084282335093,1800.0,0.5746863730666201
static_noise,2,mlp_weighted_icp,0.05,0.07266748470415083,0.035221515266637575,0.32666666666666666,9.181506999217614,0.10483725109243791,0.2693198057887649,9.820468490492464,3.138185584173509,0.3167893061449182,0.0022798077907721717,0.12389355886699167,1800.0,0.5896340171154635
static_noise,2,mlp_weighted_icp,0.1,0.05414779955190247,0.0351090247380509,0.5416666666666666,7.081388769975544,0.06881473699907996,0.19377642425073788,8.480890861746001,2.403785723251892,0.27357712457245165,0.0051815326407588114,0.2622565897447968,1800.0,0.6261934678016201
static_noise,2,mlp_weighted_icp,0.2,0.029797124160721087,0.027871792910096033,0.9516666666666667,3.395677519936064,0.02439112951042594,0.08814502887050767,6.359425610658642,1.5181225576098656,0.20514276163414974,0.012430936076284777,0.5819914075168884,1800.0,0.7004505044699081
static_noise,2,mlp_weighted_icp,0.4,0.015562041197534387,0.015510510300614462,0.9994444444444445,0.10279881830912202,0.0010953308770156474,0.017685360257641253,3.80193332993094,0.8126347627148348,0.12264301064293355,0.028784575723178926,1.5909051301461954,1800.0,0.7835809166156651
static_noise,2,mlp_weighted_icp,0.75,0.015551708789922689,0.015499536962345196,0.9994444444444445,0.07268604425690327,0.0008951908842108271,0.01717376011670255,2.319022649253234,0.4632783760961371,0.0748071822339753,0.05425977494066189,2.868305520496757,1800.0,0.8262008585989193
static_noise,2,mlp_weighted_icp,1.0,0.015551708789936494,0.015499536962349675,0.9994444444444445,0.07268604407207588,0.0008951908841255126,0.017173760114782763,1.90031260634253,0.3653709663913428,0.06130040665621064,0.07234636660040523,3.712062178619722,1800.0,0.8383014250068292
static_noise,2,unweighted_icp,0.01,0.09277077259151664,0.03502758725278085,0.24888888888888888,10.879000551146893,0.14276371568436028,0.34432449378734586,11.031348698942558,3.926981928316735,0.3558499580304051,0.0003959863315953384,0.026846780363497944,1800.0,0.560294711055352
static_noise,2,unweighted_icp,0.03,0.08115725018557632,0.0353005865177589,0.2872222222222222,9.671107519282726,0.12313400408432033,0.30100232946272387,10.335404092233485,3.458085067440589,0.33340013200753177,0.001306665833872382,0.08677896988248417,1800.0,0.5755363771450187
static_noise,2,unweighted_icp,0.05,0.07178133866649887,0.03550458794590111,0.3283333333333333,8.653725066673571,0.10598159260966367,0.2643001819428983,9.699470671630781,3.0646203448529516,0.31288615069776715,0.002342569010430242,0.1608433410423321,1800.0,0.5902261812425712
static_noise,2,unweighted_icp,0.1,0.05404127347819494,0.03539861814009231,0.5127777777777778,6.599254527277981,0.07133715526256211,0.19137097401353687,8.358619518308574,2.3381048983696173,0.26963288768737337,0.005199037381835327,0.345864649119479,1800.0,0.6255714909949108
static_noise,2,unweighted_icp,0.2,0.030191303266621058,0.028639035610624003,0.9594444444444444,3.339267660380484,0.025572942534756213,0.08915692240518211,6.30024571880557,1.4839846310033555,0.20323373286469582,0.012227323259815437,0.788742903855027,1800.0,0.6990163317987157
static_noise,2,unweighted_icp,0.4,0.015562702148110305,0.015511253467757887,0.9994444444444445,0.09941153628633322,0.0010789992336570908,0.01763581674463073,3.7500393552038433,0.7889837350175171,0.12096901145818849,0.028576909278212857,1.8871755729040984,1800.0,0.7835926773361597
static_noise,2,unweighted_icp,0.75,0.015551621818722813,0.015499467254513965,0.9994444444444445,0.07002528826010927,0.0008809818938494755,0.01713285659517338,2.288490009791252,0.44903196869559275,0.07382225838036298,0.053939990537377074,3.559065076310073,1800.0,0.8260887531737892
static_noise,2,unweighted_icp,1.0,0.015551621818722813,0.01549946725456279,0.9994444444444445,0.07002527674379823,0.000880981860716082,0.017132856446876878,1.8572475334835563,0.3487100048219304,0.05991121075753408,0.07197047631226355,4.697971004042836,1800.0,0.8387317709036409
strong_noise,0,distance_weighted_icp,0.01,0.08341208473863423,0.03608770077074283,0.3327777777777778,11.272374446540333,0.1477281839074425,0.34386401311148007,10.824174141531097,3.7797547259418587,0.3491669077913257,0.00020960374512394583,0.012603960843642468,1800.0,0.4788178998158066
strong_noise,0,distance_weighted_icp,0.03,0.07823688783064892,0.03593458665730231,0.35944444444444446,10.709919695681672,0.13705707010426296,0.3223931548917286,10.494136854934982,3.5553097968871015,0.33852054370758006,0.0006841562099298743,0.040874263262826734,1800.0,0.4872427008909243
strong_noise,0,distance_weighted_icp,0.05,0.07300613694510191,0.03621418611429994,0.39944444444444444,10.098320725967307,0.126795887796423,0.300785232001198,10.160884073415131,3.3383931939700835,0.32777045398113325,0.0011991592465719577,0.07357073810761607,1800.0,0.49806635583272785
strong_noise,0,distance_weighted_icp,0.1,0.061606854983795964,0.03546109757294956,0.48277777777777775,8.686598849416853,0.10288133563429155,0.25135417911225605,9.351377744571865,2.850854758940002,0.30165734659909244,0.002489188850905543,0.16770301860295195,1800.0,0.5224074488585372
strong_noise,0,distance_weighted_icp,0.2,0.04606312215076137,0.03411654284497322,0.7072222222222222,6.376045511380779,0.061924325453673934,0.17174790271824308,7.9406501510062775,2.126754986738939,0.25615000487117023,0.005648858589010293,0.39787229717854405,1800.0,0.5674659967398127
strong_noise,0,distance_weighted_icp,0.4,0.032752923457663084,0.030643012460185182,0.945,2.5821759371475763,0.021166444006304463,0.07974112683544331,5.832844223998647,1.3103820283182885,0.18815626529027893,0.013869490070917923,0.9496453377160492,1800.0,0.6387230388899113
strong_noise,0,distance_weighted_icp,0.75,0.029297846360073303,0.02793800803320972,0.9694444444444444,0.3175669971177821,0.0026238977775985576,0.03509741410884968,3.821228788085378,0.7550272772930013,0.12326544477694767,0.028366521991943297,2.0573723270576694,1800.0,0.6993976430754003
strong_noise,0,distance_weighted_icp,1.0,0.029283707353487058,0.027975726927348968,0.9711111111111111,0.3880819658868358,0.0025812490240775844,0.035745776036433,3.174183421833017,0.5913291234710993,0.10239301360751668,0.03880231833063097,2.6633256071486735,1800.0,0.7173968726147734
strong_noise,0,mlp_weighted_icp,0.01,0.08262704955648122,0.03610641306202094,0.3377777777777778,11.213919635595428,0.14515854587139093,0.3399247917838264,10.762887319627563,3.737351735138356,0.347189913536373,0.00031183670048206733,0.014118707438253653,1800.0,0.4798254832060427
strong_noise,0,mlp_weighted_icp,0.03,0.07598362238488986,0.036057885083489345,0.37777777777777777,10.512468199641239,0.13007712267379318,0.31118542705509544,10.312643750470887,3.4358672072891028,0.33266592743454476,0.0010076762772144384,0.04667960378643238,1800.0,0.49352537486147635
strong_noise,0,mlp_weighted_icp,0.05,0.06982616773731226,0.03575257949885349,0.41888888888888887,9.792236022266573,0.11701232593036971,0.28476085389034766,9.878845118413434,3.161714554101376,0.3186724231746269,0.0017715557379231024,0.08475925535737826,1800.0,0.5072813235501591
strong_noise,0,mlp_weighted_icp,0.1,0.05732941478456827,0.035370148659894386,0.545,8.325839136630508,0.08884089419639205,0.2294287003472654,8.909265704196882,2.6039257110921397,0.28739566787731874,0.003911885405537262,0.19497677943862618,1800.0,0.5378806468883068
strong_noise,0,mlp_weighted_icp,0.2,0.04194607884925318,0.033180419326645234,0.7772222222222223,5.672152682032828,0.04846298557605796,0.1471305912456394,7.3407852484896745,1.8549585655240375,0.23679952414482822,0.009105616668498408,0.4559277598605851,1800.0,0.5883864904312002
strong_noise,0,mlp_weighted_icp,0.4,0.03081611059659922,0.029119204158212363,0.9572222222222222,1.6519396216531697,0.011839083199506478,0.05917459001263739,5.182116351667751,1.0964385070177558,0.1671650436021855,0.021136488560600887,1.0730913126904449,1800.0,0.6603842223015015
strong_noise,0,mlp_weighted_icp,0.75,0.029293721129543107,0.02792946068456268,0.9694444444444444,0.3285231343702215,0.0022101355506636724,0.03478908802390899,3.3636736657923545,0.629473617212549,0.10850560212233401,0.041561513067230035,2.2594733886330096,1800.0,0.7125186707237089
strong_noise,0,mlp_weighted_icp,1.0,0.029287607025004905,0.027905391091853086,0.9688888888888889,0.35607003628490547,0.0021022164518851743,0.03495052383973914,2.807179634427954,0.49180746895190086,0.09055418175574044,0.055606181154349364,2.865639845395961,1800.0,0.7278100687739861
strong_noise,0,unweighted_icp,0.01,0.08218429153068835,0.03614837584539791,0.3388888888888889,10.987934591209166,0.14585840842353517,0.3379220458663152,10.730354945794753,3.7149673161801067,0.3461404821224114,0.0002841320885023018,0.021831284172112636,1800.0,0.4797320766648198
strong_noise,0,unweighted_icp,0.03,0.07486145938275414,0.036302693661043085,0.38,9.966239329158807,0.13211178770594273,0.3066356403802849,10.234030272000316,3.3848397858300947,0.33013000877420373,0.0009168872448174951,0.06808916331383094,1800.0,0.493027965462631
strong_noise,0,unweighted_icp,0.05,0.06833314553093213,0.03566383392051442,0.41,9.032418749145984,0.11973066649576491,0.27838799951815685,9.763177775745538,3.0909024410838533,0.3149412185724367,0.0016011462781534774,0.1280895013917765,1800.0,0.5070739737676616
strong_noise,0,unweighted_icp,0.1,0.05610703144574987,0.03581728171381524,0.5344444444444445,7.332759653112544,0.09253775789152316,0.2219723858683985,8.740355308981574,2.512728084757851,0.2819469454510185,0.0036069733912572456,0.2982707028252457,1800.0,0.5372498288471588
strong_noise,0,unweighted_icp,0.2,0.041050410343877686,0.03337717195334893,0.7861111111111111,4.829289617251908,0.05175050111024854,0.1410938076266453,7.1398529835528945,1.766379219748958,0.23031783817912563,0.008562112808291148,0.6828550237657646,1800.0,0.5898495261862859
strong_noise,0,unweighted_icp,0.4,0.030824384419786823,0.029091269251543726,0.9566666666666667,1.5226529664103887,0.014768135256971699,0.06081904934086241,5.05407651553812,1.0454121858878949,0.1630347263076813,0.01922420401440857,1.4056208948736344,1800.0,0.6616158003990016
strong_noise,0,unweighted_icp,0.75,0.029290748667202354,0.027929468000074707,0.9694444444444444,0.3638729529118578,0.0027910440802109454,0.03572052227653188,3.305580410937797,0.5994435039388085,0.10663162615928377,0.038645708145407055,2.959451810229153,1800.0,0.7132942411993554
